Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
4/28/2021,59771.28,60535.81,59771.28,60462.4,66201569
4/29/2021,61009.85,61719.29,60739.05,61043.33,76515440
4/30/2021,61258.46,61304.91,60731.64,60810.55,47096894
5/4/2021,60977.56,60994.24,59868.05,59960.14,54913672
5/5/2021,60241.66,61026.33,60241.66,60936.81,41330800
5/6/2021,61092.26,61641.21,60756.37,60898.92,53988960
5/7/2021,61323.04,62155.88,61306.28,62109,50950613
5/10/2021,62566.85,63273.92,62566.85,62757.16,55437745
5/11/2021,62525.09,62647.63,61815.02,62552.31,66716972
5/12/2021,62681.63,62927.63,62023.89,62214.14,44810320
5/13/2021,62101.51,62149.54,61105.76,62004.52,49346267
5/14/2021,62307.15,62352.33,61469.68,62237.55,42185841
5/17/2021,62646.7,63112.91,62646.7,63095.13,40458604
5/18/2021,63452.57,63727.55,63243.59,63307.2,42299492
5/19/2021,63035.45,63119.69,62574.25,62778.65,43779878
5/20/2021,63011.74,63341.01,62452.58,63262.41,49458111
5/21/2021,63363.55,63822.31,63279.05,63626.19,46088051
5/24/2021,63659.61,63705.8,63431.97,63639.36,37404274
5/25/2021,63890.89,64123.78,63592.28,64055.2,50461537
5/26/2021,64228.41,64485.83,63848.71,64427.81,55322430
5/27/2021,64571.69,65460.26,64472.07,65400.51,65971836
5/28/2021,65563.48,66195.47,65563.48,66195.47,69038709
5/31/2021,66358.34,66624.88,66113.4,66284.71,45050561
6/1/2021,66406.98,67055.57,66098.28,66278.91,48989195
6/2/2021,66475.78,66782.33,66357.99,66757.97,44542588
6/4/2021,66771.64,67053.84,66369.01,66877.18,48978850
6/7/2021,66856.66,67406.8,66712.06,66771.72,55314823
6/8/2021,66652.53,66755.31,66164.68,66497.71,47827807
6/9/2021,66586.48,66754.1,66047.03,66114.56,58440717
6/10/2021,66118.73,66600.62,65937.26,66507.19,45515555
6/11/2021,66572.08,66572.08,66187.04,66210.63,35668890
6/14/2021,66404.43,66924.39,66403.52,66924.39,33222279
6/15/2021,67161.55,67266.94,66297.73,66316.44,42533415
6/16/2021,66230.82,66583.49,66180.17,66180.17,43874507
6/17/2021,65839.51,66078.11,65677.67,65806.48,41979230
6/18/2021,65767.69,66077.07,65674.78,65988.89,71936153
6/21/2021,65741.49,66014.7,65203.6,65947.24,33392795
6/22/2021,66188.64,66323.36,65724.22,66200.05,31922541
6/23/2021,66481.18,66812.31,66152.09,66733.76,25009756
6/24/2021,66761.9,67821.4,66745.21,67745.39,38509202
6/25/2021,67719.54,68118.05,67662.22,67947.66,34803022
6/28/2021,67796.92,68148.54,67452.31,67999.07,28667591
6/29/2021,67892.78,67920.42,67129.5,67264.87,38847149
6/30/2021,67389.31,67389.31,66055.24,66067.21,50428747
7/1/2021,66284.69,66924.6,66271.85,66836.25,46287042
7/2/2021,67084.54,67300.38,66957.54,67027.89,37919275
7/5/2021,67247.69,67439.67,67229.22,67350.36,25708286
7/6/2021,67555.17,67577.65,66651.18,66651.18,28738019
7/7/2021,66964,68106.25,66955.55,67917.27,37772999
7/8/2021,67716.41,67716.41,66535.5,66598.05,36987077
7/9/2021,66905.63,67207.45,66553.5,67128.8,27786195
7/12/2021,67139.93,67291.6,66944.22,67162.04,31209182
7/13/2021,67320,67776.88,67287.8,67448.53,27591961
7/14/2021,67517.61,67917.66,67516.98,67631.56,29868838
7/15/2021,67636.93,67878.09,67183.56,67292.59,44695160
7/16/2021,67400.16,67668.34,67256.8,67329.44,26822084
7/19/2021,67059.55,67139.83,65523.24,65737.96,39439984
7/20/2021,65755.6,66257.33,65512.09,66110.12,33082756
7/21/2021,66308.62,67329.55,66308.62,67093.95,35855310
7/22/2021,67243.64,67447.29,66831.91,66882.41,23747685
7/23/2021,67177.59,67239.41,66964.57,67190.72,24550269
7/26/2021,67179.17,67344.99,66746.01,67223.21,21893263
7/27/2021,67226.54,67254.57,66562.29,66710.29,22337408
7/28/2021,66749.35,67371.1,66725.47,67346.18,24989890
7/29/2021,67657.67,67863.55,67560.39,67833.05,34620273
7/30/2021,67428.58,67684.04,67384.83,67637.95,37495139
8/2/2021,67943.76,68041.75,67707.64,67838.54,28432651
8/3/2021,68044.06,68239.59,67648.66,67805.79,30355072
8/4/2021,68097.37,68362.03,68014.77,68170.76,24891431
8/5/2021,68120.89,68256.77,67905.61,68256.77,28887263
8/6/2021,68432.4,68432.4,67964.01,68387.12,28030512
8/9/2021,68348.85,68560.24,68268.42,68487.65,26274143
8/10/2021,68516.73,68778.27,68411.39,68635.19,31192869
8/11/2021,68620.88,68813.65,68284.03,68813.65,33863600
8/12/2021,68765.39,69076.8,68679.07,69076.8,36607767
8/13/2021,69036.63,69254.4,68924.33,69254.4,25508973
8/16/2021,68919.16,69166.6,68767.01,68811.77,27668414
8/17/2021,68825.52,69175.89,68641.91,69160.02,30007986
8/18/2021,69117.58,69175.13,68549.96,68796.17,30532386
8/19/2021,68503.03,68503.03,67475.15,68035.61,35438522
8/20/2021,68013.25,68064.62,67748.67,67966.14,74993437
8/23/2021,68315.45,68816.76,68303.13,68763,49558587
8/24/2021,68936.81,69093.64,68639.33,69093.64,64997730
8/25/2021,69003.04,69728.77,68885.4,69728.77,57222599
8/26/2021,69571.62,69865.76,69362.99,69454.99,36868611
8/27/2021,69580.94,69774.86,69143.66,69774.86,51953146
8/30/2021,69897.47,70526.66,69897.47,70526.66,74829337
8/31/2021,70557.14,71111.3,70399.65,70930.15,89902108
9/1/2021,71068.85,71347.35,70918.53,70995.66,68486575
9/2/2021,71093.27,71431.16,70804.72,71431.16,54328201
9/3/2021,71454.87,71454.87,70967.77,71177.34,80253990
9/6/2021,71188.25,72170.41,71188.25,72170.41,114800826
9/7/2021,72029.67,72084.91,71608.51,71798.97,67277193
9/8/2021,71692.69,71692.69,70908.81,70970.4,75191213
9/9/2021,70794.55,71022.79,70499.17,70980.21,76612236
9/10/2021,71160.51,71464.34,71067.49,71091.23,71659791
9/13/2021,71267.78,71804,71216.32,71804,79135350
9/14/2021,71817.24,72244.3,71620.11,72040.73,72747100
9/15/2021,71715.67,71956.45,71509.28,71711.5,54641911
9/16/2021,71679.74,71992.58,71472.35,71674.66,63617819
9/17/2021,71596.59,71665.2,71037.31,71107.64,72757913
9/20/2021,70583,70583,68713.9,69144.42,73049268
9/21/2021,69063.24,69993.03,69061.84,69420.01,45878414
9/22/2021,70082.54,70960.98,69974.88,70950.82,34766676
9/23/2021,71412.38,71447.6,70622.61,70725.53,39322842
9/24/2021,70765.75,70813.42,70062.71,70162.59,32497261
9/27/2021,70489.8,70507.09,69847.72,70027.1,34846116
9/28/2021,70023.05,70179.46,69346.88,69440.48,44771392
9/29/2021,69406.76,70007.16,69326.38,69871.41,39316937
9/30/2021,70216.65,70410.35,70016.47,70340.86,57331900
10/1/2021,69837.38,70934.09,69635.93,70811.97,80657297
10/4/2021,70778.8,71782.03,70466.94,71265.39,92782712
10/5/2021,71305.98,71969.93,70894.91,71940.47,72632960
10/6/2021,71795.43,71968.27,71042.15,71789.34,131964475
10/7/2021,72051.31,72209.73,71445.53,72124.89,86454220
10/8/2021,72346.68,73397.44,72346.68,73327.72,77155216
10/11/2021,73386.39,74459.9,73349.17,74459.9,58858970
10/12/2021,73977.94,74860.4,73884.34,74736.92,76472649
10/13/2021,74673.69,74824.23,74007.92,74282.98,71524546
10/14/2021,74696.4,74808.28,74225.06,74524.78,68939563
10/15/2021,74540.81,74604.29,74016.76,74444.83,53015208
10/18/2021,74527.91,74936.61,74407.9,74651.77,36214673
10/19/2021,74827.82,74968.51,74092.19,74298.79,55510956
10/20/2021,74195.02,74401.6,73967.33,74222.39,79487607
10/21/2021,73768.8,73964.94,73641.92,73818.53,64177962
10/22/2021,73736.66,74129.17,73572.84,73602.06,40406156
10/25/2021,73721.72,73950.83,73654.35,73876.44,43113216
10/26/2021,73898.33,74163.36,73589.18,73909.36,48199780
10/27/2021,73662.17,73751.25,73005.38,73377.9,50221408
10/28/2021,73349.92,73524.34,73133.43,73217.44,44356022
10/29/2021,73159.21,74175.44,72940.77,73586.32,55914005
11/2/2021,73807.64,74163.21,73354.88,73770.02,71951703
11/3/2021,73986.18,74261.74,72724.77,72975.13,62651568
11/4/2021,73585.77,74725.82,73516.78,74659.51,61054614
11/5/2021,74565.22,74899.53,74347.21,74813.24,54552714
11/8/2021,75018.06,75018.06,74265.38,74431.48,39351668
11/9/2021,74378.42,74378.42,73539.99,73574.18,48577618
11/10/2021,73587.41,73902.29,72410.01,72794.96,65462666
11/12/2021,73267.1,73270.32,72574.53,72574.53,52506817
11/15/2021,72745.61,73281.82,72086.26,72086.26,47893914
11/16/2021,72325.52,72447.49,71938.9,72119.39,41828674
11/17/2021,72394.51,72443.13,71381.72,71522.51,40755903
11/18/2021,71308.85,71308.85,69871.31,70145.47,48420757
11/19/2021,70415.04,70527.88,68677.64,69415.67,57328385
11/22/2021,69545,69722.49,68863.32,69339.63,47704702
11/23/2021,69124.89,69724.16,68649.29,69573.78,42736617
11/24/2021,69725.88,69961.35,68821.04,69124.84,45781557
11/25/2021,69272.36,69342.24,68647.54,68860.62,33266292
11/26/2021,67287.85,67314.34,66365.51,66440.82,68149958
11/29/2021,66904.98,66957.15,65768.62,66648.65,60234439
11/30/2021,65940.54,67966.86,65915.5,67814.89,95624557
12/1/2021,68571.91,68793.95,67885.54,68513.01,52740418
12/2/2021,67976.69,68311.44,67670.97,68203.86,44102870
12/3/2021,68541.74,68836.96,67631.17,67730.01,45226639
12/6/2021,68009.91,68132.38,67586.6,67835.38,42898480
12/7/2021,68454.96,69009.39,68377.13,68979.12,49899156
12/8/2021,69285.93,69367.22,68586.93,68729.56,37833970
12/9/2021,68586.85,69107.64,67689.35,68326.8,43796799
12/10/2021,68097.45,68671.85,68097.45,68368.83,25516223
12/13/2021,68609.19,69140.58,68058.68,68230.1,40918412
12/14/2021,68513.76,68513.76,67621.4,67902.92,43219777
12/15/2021,67665.48,67700.01,66411.74,66570.63,43422957
12/16/2021,67454.5,68048.97,67218.46,67984.08,46693943
12/17/2021,67612.02,67775.33,66986.58,67153.1,93207649
12/20/2021,66100.81,67146.64,65750.84,67069.57,41873371
12/21/2021,67426.68,67522.91,67087.2,67163.26,37753890
12/22/2021,67336.42,67756.65,67231.7,67756.65,34230195
12/23/2021,67970.63,68251.88,67890.94,68120.16,46385531
12/27/2021,68258.28,68258.28,67653.01,68090.43,56825333
12/28/2021,67998.76,68777,67998.76,68737.48,65500769
12/29/2021,68629.83,69166.86,68629.83,69148.97,45275146
12/30/2021,69176.63,69296.26,68854.2,69296.26,43081149
1/3/2022,69667.28,70392.64,69667.28,70077.55,41067919
1/4/2022,70495.22,70514.03,70129.75,70469.03,47031567
1/5/2022,70273.57,70750.99,70146.88,70750.99,46096164
1/7/2022,70348.39,70863.53,69990.43,70850.99,44167420
1/10/2022,70959.53,71260.31,70361.52,70411.91,43229218
1/11/2022,70939.34,71722.88,70542.91,71706.57,49107396
1/12/2022,72255.12,73334.24,72251.38,73334.24,70016387
1/13/2022,73301.37,73697.5,73132.82,73245.28,62205766
1/14/2022,73106.68,73296.41,72266.53,72563.29,48356145
1/17/2022,72495.06,72682.57,72064.71,72250.41,43721291
1/18/2022,72021.47,72081.1,70911.85,70911.85,41192501
1/19/2022,70430.12,71205.73,70166.2,70733.07,73620310
1/20/2022,71029.38,71076.67,70144.2,70419.86,43157560
1/21/2022,69833.83,69881.49,68911.92,69265.35,51874168
1/24/2022,68998.2,69397.4,65673.3,66220.35,74150830
1/25/2022,66803.27,67433.84,66235.32,67047.4,49977951
1/26/2022,67339.1,68376.45,67339.1,68035.19,39073747
1/27/2022,67210.05,68294.2,67141.53,68131.21,34411847
1/28/2022,68080.79,68080.79,66447.05,66892.11,42486731
1/31/2022,67682.23,67734.76,67022.01,67418.41,41282346
2/1/2022,67968.28,68234.98,67671.91,67972.26,29313613
2/2/2022,68267.6,69062.32,68000.73,68875.71,50468765
2/3/2022,68766.54,68862.26,68273.23,68551,46684231
2/4/2022,68657.02,68769.52,67149.47,67149.47,38874718
2/7/2022,67717.85,67780.22,66560.67,67090.36,33358704
2/8/2022,67122.9,68071.99,67122.9,68071.99,39168799
2/9/2022,68280.67,68567.24,68149.67,68491.39,39096469
2/10/2022,68624.07,68664.83,67669.2,67939.86,30294795
2/11/2022,67450.64,67670.97,66748.24,67618,28239248
2/14/2022,66135.16,66494.34,64980.65,66094.22,49971133
2/15/2022,66444.36,67889.91,66444.36,67532.04,36501183
2/16/2022,68242.16,68537.26,67341.97,67607.05,33950735
2/17/2022,67713.42,67713.42,66297.72,66409.08,44223558
2/18/2022,66382.55,66806.76,65696.56,65696.56,31712921
2/21/2022,66026.34,66135.45,63248.93,63605.74,46350475
2/22/2022,61873.9,64482.62,61810.12,64384.3,60774791
2/23/2022,64806.12,65155.22,62826.09,62826.09,45355167
2/24/2022,59796.96,59796.96,54822.98,56086.65,157680847
2/25/2022,57308.49,60913.45,57308.49,60414.19,102120906
2/28/2022,58835.76,61216.18,58469.92,61141.35,117922861
3/1/2022,61478.81,62379.14,59973.9,60030.88,104872253
3/2/2022,59904.47,61659.59,59712.56,61659.59,140979496
3/3/2022,62140.55,62269.73,60747.53,61010.19,146584955
3/4/2022,60402.79,60556.1,57768.43,58386.18,97999666
3/7/2022,57235.36,59043.51,56468.97,58562.7,149418580
3/8/2022,58264.12,59578.76,57598.4,57908.79,84786997
3/9/2022,58932.66,59964.45,58709.38,59917.86,87505171
3/10/2022,60449.78,60461.43,59320.49,59796.72,69166273
3/11/2022,60284.54,61565.52,60222.24,61323.15,70867682
3/14/2022,61167.54,61363.42,60040.83,60044.05,53410995
3/15/2022,60040.69,61072.87,59378.19,60656.75,54494273
3/16/2022,61763.41,62488.8,61635.1,62488.8,72103900
3/17/2022,63132.35,64133.07,63052.33,64133.07,72802394
3/18/2022,64159.15,64408.4,63258.37,63658.84,110169560
3/21/2022,63885.76,64366.38,63299.62,63588.98,62897257
3/22/2022,63869.15,64347.59,63660.28,64318.55,57745188
3/23/2022,64596.85,65007.67,63886.81,64374.28,51220856
3/24/2022,64659.12,65225.9,64290.74,64948.68,62276378
3/25/2022,65178.45,65178.45,63988.05,64420.13,51808346
3/28/2022,64432.35,65111.64,64432.35,64581.93,43196329
3/29/2022,64959.31,66152.28,64230.04,65603.53,78242699
3/30/2022,65814.89,66052,65374.78,65909.37,52152441
3/31/2022,65917.22,66050.07,64900.36,64900.36,55212389
4/1/2022,65156.24,65740.4,65123.74,65716.19,53556601
4/4/2022,66049.06,66222.27,65431.66,65685.17,64211281
4/5/2022,65875.34,66041.07,64799.53,64906.52,44228945
4/6/2022,64926.56,64977.91,63705.02,64264.54,57680081
4/7/2022,64400.97,64508.62,63524.54,63524.54,50939898
4/8/2022,64011.06,64248.23,63443.23,63718.63,39805457
4/11/2022,63651.09,64494.3,63254.72,64494.3,46076199
4/12/2022,64182.83,64289.54,63811.01,63863.17,46915168
4/13/2022,64179.04,64290.21,63673.62,64037.41,36618725
4/14/2022,64328.39,64360.32,63642.98,63760.06,31237864
4/19/2022,63924.66,64003.09,62615.87,63200.73,42919641
4/20/2022,63528.81,63893.07,62780.02,62780.02,37154901
4/21/2022,63191.09,63364.45,62331.7,62331.7,44067409
4/22/2022,62036.35,62112.53,60903.71,60903.71,38147775
4/25/2022,59997.97,60590.12,59153.57,59442.53,59868710
4/26/2022,60110.8,60219.38,58824.84,58836.03,43473347
4/27/2022,58688.7,58777.85,57833.97,58139.06,46297238
4/28/2022,58934.65,58934.65,58050.33,58300.98,42179147
4/29/2022,58878.99,59202.07,57577.7,57754.98,103971628
5/2/2022,57632.68,57632.68,56686.74,56886.29,49015335
5/4/2022,57226.74,57226.74,56481.44,56695.38,56758253
5/5/2022,57700.02,57700.02,55457.43,55467.4,60906394
5/6/2022,55099.97,55237.12,54060.57,55237.12,49953226
5/9/2022,54793.52,55166.4,54177.95,54194.24,32347102
5/10/2022,54682.8,54687.29,53521.48,53951.73,48627472
5/11/2022,54165.66,54557.34,53677.96,53899.7,49261999
5/12/2022,52796.43,53558.08,52140.5,53074.58,61063614
5/13/2022,53890.3,55321.31,53890.3,55143.54,52627067
5/16/2022,55079.8,56112.96,54853.47,55260.52,43835979
5/17/2022,55790.81,56681.64,55450.04,56247.82,55287151
5/18/2022,56398.51,56984.38,56266.84,56292.6,52900334
5/19/2022,55169.66,55815.62,54977.73,55555.31,44743222
5/20/2022,56010.86,56315.09,55687.59,55687.59,41916624
5/23/2022,56565.75,57167.82,56478.67,57167.82,51539563.53
5/24/2022,56777.03,57345.7,56513.96,56514.99,46868753
5/25/2022,57055.07,57101.14,56018.72,56167.94,34902901
5/26/2022,56277.66,57015.17,56038.76,56929.76,35542700
5/27/2022,57091.88,57115.74,56338.57,56609.87,38736012
5/30/2022,57167.21,57836.79,57033.83,57836.79,31939201
5/31/2022,57724.68,57914.62,57314.82,57432.29,85497292
6/1/2022,57485.16,57516.79,56852.04,57025.53,31953425
6/2/2022,57195.7,57382.62,56867.66,57227.34,27957406
6/3/2022,57659.58,57675.23,56707.54,56857.65,27972814
6/6/2022,57098.3,57642.64,56968.59,57588.05,21831012.48
6/7/2022,57197.13,57249.71,56790.89,57098.75,27297618
6/8/2022,57149.62,57149.62,55874.28,56070.26,38050473
6/9/2022,55936.22,56266.72,55340.98,55440.27,29195138
6/10/2022,55009.88,55009.88,54157.23,54307.76,32502098
6/13/2022,53302.69,53657.24,52723.11,52854.04,39796895
6/14/2022,53258.59,53455.87,52733.58,53247.17,35298225
6/15/2022,53342.65,53364.12,52464.61,53357.34,38625995
6/17/2022,52514.82,53357.61,52370.43,52629.58,70471476
6/20/2022,53068.57,53166.04,52720.57,52939.91,30172046
6/21/2022,53440.07,54066.32,53335,54066.32,32292153
6/22/2022,53377,53377,52690.92,53001.66,33879067
6/23/2022,53068.4,53179.06,52274.01,52274.01,28451585
6/24/2022,52510.25,53116.94,52287.43,53014.11,28073750
6/27/2022,53401.86,53849.32,53271.54,53849.32,29598464
6/28/2022,54202.53,54663.55,54199.16,54492.82,36072956.37
6/29/2022,53879.13,54699.63,53874.35,54699.63,36268386
6/30/2022,54108.49,54163.94,53360.96,53573.42,37920054.74
7/1/2022,53471.57,54084.46,53417.61,53433.55,30875648
7/4/2022,53743.67,53743.67,52808.94,53455.23,36357254
7/5/2022,53868.36,53868.36,51749.11,52064.47,37038563
7/6/2022,52387.19,52737.26,51804.38,52139.6,46942421
7/7/2022,52657.79,53932.81,52636.8,53853.42,35112876
7/8/2022,53701.01,54663.11,53618.42,54611.02,37719380
7/11/2022,53788.43,54254.99,53673.81,54081.12,48165140
7/12/2022,53744.43,53788.8,52658.73,52667.43,43086728
7/13/2022,52897.67,52963.55,52106.35,52440.94,36003676
7/14/2022,52519.53,52650.4,51060.69,51418.11,40756762
7/15/2022,51592.62,51950.07,51302.65,51633.52,30203611
7/18/2022,52299.87,52947.63,52299.87,52947.63,30962643
7/19/2022,52708.88,53276.51,52480.32,53240.23,30527767.43
7/20/2022,53742.87,53858.95,53258.47,53733.48,39245716
7/21/2022,53766.44,53896.52,52945.2,53415.38,38279100
7/22/2022,53611.58,54284.72,53577.14,54105.89,38256204
7/25/2022,53889.68,54290.63,53680.71,53707.85,36301346
7/26/2022,53816.95,53856.81,52817.14,52981.83,41501594
7/27/2022,53300.22,53377.47,52408.37,52873.92,51119747
7/28/2022,53354.24,53602.55,52976,53324.51,60437462
7/29/2022,53859.72,55007.36,53859.56,55007.36,55493846
8/1/2022,55070.99,55381.12,54827.71,55345.68,32611652.86
8/2/2022,55042.61,55139.04,54693.11,54767.2,39935831
8/3/2022,54819.83,55021.07,54352.17,54841.05,45989134
8/4/2022,54912.52,55006.12,54210.68,54351.82,41989492
8/5/2022,54719.67,54917.28,53592.07,53863.78,33801959
8/8/2022,54237.15,55009.15,53934.44,55009.15,36654632.17
8/9/2022,55040.65,55319.6,54668.34,54724.98,32755688
8/10/2022,54526.82,55100.99,54164.06,54955.75,38536981.11
8/11/2022,55368.59,55774.95,54902.59,55774.95,32407926.05
8/12/2022,55672.73,56121.6,55599.56,56070.42,35497237
8/16/2022,56244.21,56858.54,56018.29,56217.76,38305711
8/17/2022,56309.25,56317.34,54787.43,54867.57,37642288
8/18/2022,54704.51,55293.12,54632.76,55245.45,34347265
8/19/2022,54835.27,55076.13,54371.76,54398.69,35596877
8/22/2022,54034.65,54219.6,53106.34,53368.61,34721479
8/23/2022,53171.86,53954.79,53142.46,53689.66,52932169
8/24/2022,53470.43,53644.27,52577.28,52711.92,37949629
8/25/2022,53157.23,53585.17,52828.74,53074.42,48921308
8/26/2022,53139.82,53229,52100.93,52282.33,51622592
8/29/2022,51490.17,51539.11,50923.65,51274.1,40906072
8/30/2022,51537.09,51643.66,50240.74,50240.74,41180729
8/31/2022,50448.6,50605.52,49747.29,50174.09,65424443
9/1/2022,49678.88,49768.57,48479.34,48479.34,48554455
9/2/2022,48886.48,49671.47,48606.43,49671.47,50464537
9/5/2022,49159.05,49661.68,49061.44,49380.47,27439918
9/6/2022,49467.63,49726.74,48137.64,48373.48,37524092
9/7/2022,48059.94,48902.57,47796.75,48883.67,45941928.6
9/8/2022,49396.73,49573.84,48752.57,49104.24,39576921
9/9/2022,49658.12,50708.61,49593.7,50708.61,39745407
9/12/2022,51043.86,51323.52,50372.35,51295.23,38150851
9/13/2022,51598.78,51638.56,49982.01,50065.29,41461810
9/14/2022,49761.33,50389.12,49761.33,50296.85,35497709
9/15/2022,50319.13,50860.53,50245.07,50571.87,41307720
9/16/2022,50321.1,50333.38,49030.96,49350.07,94480771
9/19/2022,49417.48,50071.88,49352.18,50071.88,34832104
9/20/2022,50352.59,50591.64,49209.6,49253.15,37135565
9/21/2022,49014.44,49594.19,48907.1,49477.58,37463429
9/22/2022,48933.31,49951.07,48920.91,49765.47,39456932
9/23/2022,49724.57,49724.57,47957.52,48081.16,38420210
9/26/2022,47305.86,47787.56,46550.49,47185.13,55811142
9/27/2022,47613.15,48166.39,47536.03,47859.82,39012513
9/28/2022,47289.26,47504.28,46569.31,47468.26,43722484
9/29/2022,47686.77,47730.58,45726.31,45864.62,43812059
9/30/2022,46226.86,46346.78,45597.65,45970.64,45518168
10/3/2022,45840.63,46312.48,45023.49,46312.48,37250524
10/4/2022,47046.13,48070.03,46957.26,48070.03,42330082
10/5/2022,48030.75,48030.75,47155.99,47160.97,29741865
10/6/2022,47559.04,47999.96,47021.53,47299.55,31050961
10/7/2022,47000.91,47316.8,46734.06,46911.05,29174209
10/10/2022,46529.45,46667.3,46070.95,46086.4,36376315
10/11/2022,45932.3,46743.24,45595.64,46217.66,37823044
10/12/2022,46441.13,46441.13,45870.77,46071.33,41048064
10/13/2022,46020.04,46239.19,45017.5,45621.39,47180551
10/14/2022,46719.02,46913.46,46297.16,46570.39,41666970
10/17/2022,46567.39,47120.45,46243.22,47009.07,28948279
10/18/2022,47237.86,47665.25,47104.48,47349.71,47535615
10/19/2022,47386.83,47386.83,46453.98,46509.19,37002946.5
10/20/2022,46504.95,47365.6,46215.3,47283.29,51307095
10/21/2022,46956.85,47261.27,46363.63,46768.23,35686928
10/24/2022,47254.77,47639.44,46832.68,47370.66,41781031
10/25/2022,47594.06,47893.27,47133.74,47700.34,46711400
10/26/2022,47753.64,48934.47,47753.64,48934.47,44389511
10/27/2022,48870.62,49437.4,48636.16,49437.4,46586540
10/28/2022,48956.1,49729.37,48771.67,49547.35,63505531
10/31/2022,49691.18,50432.55,49579.85,50432.55,45499219
11/2/2022,50837.89,51392.8,50788.65,51334.82,56340957
11/3/2022,50522.28,50941.2,50413.08,50915.87,41313710
11/4/2022,51339.76,52393.85,51339.76,52300.2,48698045
11/7/2022,52433.13,53321.2,52349.46,52682.32,67372611
11/8/2022,52617.19,53324.24,52307.52,53324.24,46595638
11/9/2022,53334.53,53731.85,53161.91,53294.45,47106850
11/10/2022,52967.78,54480.61,52564.14,54421.13,55177688
11/14/2022,55023.92,56243.58,55023.92,55812.08,73626424
11/15/2022,56212.63,56712.7,55374.27,56385.92,59451961.84
11/16/2022,55642.15,56121.94,55304.98,55612.11,53928062
11/17/2022,55750.37,55831.86,54443.52,54791.43,42396264
11/18/2022,54909.94,55312.44,54337.26,54891.25,39134280
11/21/2022,54850.98,54893.75,54235.77,54259.77,37405677
11/22/2022,54362.3,55463.06,54174.37,55166.92,38645231
11/23/2022,55452.59,55681.12,54912.79,55119.04,39064265
11/24/2022,55554.5,56107.93,55338.88,56107.93,40197860
11/25/2022,55945.25,56440.71,55718.92,56280.53,30632113
11/28/2022,56042.53,56134.79,55655.97,55748.47,35290320
11/29/2022,56076.89,56123.57,55452.88,55942.67,53114275
11/30/2022,56161.03,56577.34,55755.14,56058.18,157734452
12/1/2022,56695.1,56867.54,56265.81,56867.54,61099776
12/2/2022,56619.99,56622.03,56006.71,56207.29,47418303
12/5/2022,56494.69,57021.59,56367.57,56478.83,35369401.74
12/6/2022,56191.88,56273.37,55768.35,55908.34,34363177
12/7/2022,55634.23,56079.38,55608.42,55983.89,31408019
12/8/2022,55916.34,55948.08,55447.35,55717.43,38228794
12/9/2022,55925.4,55979.47,55518.12,55836.35,34466960
12/12/2022,55663.78,56571.91,55464.96,56515.01,30886749
12/13/2022,56559.88,57785.23,56171.97,57362.88,39509027
12/14/2022,57273.98,57584.17,57264.37,57447.38,32279391
12/15/2022,57137.13,57200.74,56199.59,56450.56,41149206
12/16/2022,56092.65,56367.36,55598.8,56032.12,66441277
12/19/2022,56072.3,56400.23,55977.92,56118.16,27242716
12/20/2022,55678.17,56656.26,55643.34,56656.26,27863149
12/21/2022,56705.77,57291.89,56475.29,57291.89,28331378.01
12/22/2022,57344.84,57545.79,56976.04,57088.69,24809425
12/23/2022,57021.53,57112.15,56802,57039.91,21274154
12/27/2022,57342.01,57355.9,56473.03,56574.46,28019119
12/28/2022,56488.86,56811.6,56398.97,56641.19,33726128
12/29/2022,56673.76,57637.95,56572.72,57637.95,26811699
12/30/2022,57421.88,57548.02,57283.79,57462.68,28085169
1/2/2023,57578.13,58118.99,57512.46,57694,28108343
1/3/2023,57871.29,59044.73,57785.32,58795.62,59942444
1/4/2023,58944.64,59781.73,58881.22,59754.4,48757454
1/5/2023,59568.59,60645.24,59524.48,59854.8,55610264
1/9/2023,60649.5,61364.58,60571.24,61364.58,57760407
1/10/2023,60984.99,62024.09,60860,61967.33,44148316
1/11/2023,62101.65,62450.32,61252.96,61279.52,54059719
1/12/2023,61540.96,62233.89,61436.15,61751.5,72734267
1/13/2023,61844.3,62000.18,61206.3,61565.83,37862378
1/16/2023,61650.84,62073.15,61028.66,61867.14,41870595
1/17/2023,61800.72,61862.74,60912.28,61041.14,38334524
1/18/2023,61189.63,61579.29,60756.32,61176.97,54480483
1/19/2023,60634.86,60893.33,59952.2,60555.94,51857183
1/20/2023,60856.94,60878.93,60375.17,60788.05,36939535
1/23/2023,61217.8,61738.64,61066.44,61619.86,40763425
1/24/2023,61961.48,62288.93,61370.25,61500.61,45377474
1/25/2023,61013.76,61053.48,60369.58,60530.45,41744991
1/26/2023,61188.65,61446.27,60706.81,61235.79,35468953
1/27/2023,61357.11,61606.21,61202.73,61269.7,35595206
1/30/2023,60996.02,61018.69,60445.03,60589.15,37363543
1/31/2023,60427.35,61362.75,60332.71,61286.58,45828020
2/1/2023,61294.61,61509.93,60488.42,60488.42,49278624
2/2/2023,61312.43,61685.76,60758.74,61367.64,46575761
2/3/2023,61297.78,61753.12,61189.29,61465.85,37108579
2/6/2023,61285.22,61340.03,60318.18,60343.17,34189497
2/7/2023,60628,60659.03,60181.82,60491.08,33862443
2/8/2023,60997.36,61218.89,60826.99,60952.29,31004378
